pcd2,lsoa21
LA9,E01019394
LA9,E01034078
LA9,E01034079
LD1,W01000427
LD1,W01000438
LD1,W01000450
LD1,W01000451
LD1,W01000454
LD1,W01000455
LD1,W01000456
LD1,W01000459
LD1,W01000464
LD1,W01000472
LD1,W01000477
LD1,W01000484
LD2,W01000430
LD2,W01000431
LD2,W01000432
LD2,W01000438
LD2,W01000440
LD2,W01000443
LD2,W01000450
LD2,W01000454
LD2,W01000459
LD2,W01000471
LD2,W01000472
LD3,W01000430
LD3,W01000440
LD3,W01000443
LD3,W01000445
LD3,W01000474
LD3,W01000489
LD3,W01000492
LD3,W01000493
LD3,W01000494
LD3,W01000503
LD3,W01001897
LD3,W01001901
LD3,W01001902
LD3,W01001905
LD4,W01000450
LD4,W01000471
LD5,W01000431
LD5,W01000450
LD5,W01000471
LD6,W01000450
LD6,W01000477
LD6,W01000487
LD7,E01029003
LD7,W01000427
LD7,W01000448
LD7,W01000449
LD7,W01000454
LD7,W01000464
LD8,E01014033
LD8,E01014052
LD8,E01014056
LD8,W01000449
LD8,W01000454
LD8,W01000464
LD8,W01000484
LD8,W01000485
LD8,W01000486
LE1,E01013649
LE1,E01013720
LE1,E01013746
LE1,E01013754
LE1,E01013755
LE1,E01013781
LE1,E01025669
LE1,E01032868
LE1,E01032872
LE1,E01032873
LE1,E01034011
LE1,E01034012
LE1,E01034019
LE1,E01034020
LE1,E01034021
LE1,E01034022
LE1,E01034023
LE10,E01025621
LE10,E01025662
LE10,E01025664
LE10,E01025827
LE10,E01025828
LE10,E01025829
LE10,E01025830
LE10,E01025831
LE10,E01025832
LE10,E01025833
LE10,E01025834
LE10,E01025835
LE10,E01025836
LE10,E01025849
LE10,E01025850
LE10,E01025851
LE10,E01025852
LE10,E01025854
LE10,E01025855
LE10,E01025856
LE10,E01025857
LE10,E01025858
LE10,E01025859
LE10,E01025860
LE10,E01025861
LE10,E01025862
LE10,E01025863
LE10,E01025864
LE10,E01025865
LE10,E01025866
LE10,E01025867
LE10,E01031182
LE10,E01035096
LE10,E01035097
LE11,E01025689
LE11,E01025690
LE11,E01025692
LE11,E01025693
LE11,E01025695
LE11,E01025696
LE11,E01025697
LE11,E01025698
LE11,E01025699
LE11,E01025700
LE11,E01025701
LE11,E01025702
LE11,E01025703
LE11,E01025704
LE11,E01025705
LE11,E01025706
LE11,E01025707
LE11,E01025708
LE11,E01025709
LE11,E01025710
LE11,E01025711
LE11,E01025712
LE11,E01025713
LE11,E01025715
LE11,E01025716
LE11,E01025718
LE11,E01025719
LE11,E01025720
LE11,E01025721
LE11,E01025722
LE11,E01025723
LE11,E01025724
LE11,E01025725
LE11,E01025744
LE11,E01025760
LE11,E01033386
LE11,E01034002
LE11,E01034003
LE11,E01034004
LE11,E01034005
LE12,E01025674
LE12,E01025675
LE12,E01025676
LE12,E01025677
LE12,E01025687
LE12,E01025688
LE12,E01025692
LE12,E01025693
LE12,E01025699
LE12,E01025703
LE12,E01025705
LE12,E01025723
LE12,E01025726
LE12,E01025727
LE12,E01025728
LE12,E01025729
LE12,E01025732
LE12,E01025733
LE12,E01025734
LE12,E01025735
LE12,E01025738
LE12,E01025739
LE12,E01025740
LE12,E01025741
LE12,E01025742
LE12,E01025743
LE12,E01025744
LE12,E01025745
LE12,E01025746
LE12,E01025747
LE12,E01025748
LE12,E01025749
LE12,E01025750
LE12,E01025751
LE12,E01025760
LE12,E01025761
LE12,E01025768
LE12,E01025923
LE12,E01025934
LE12,E01025944
LE12,E01025963
LE12,E01028387
LE12,E01028388
LE12,E01028389
LE12,E01028390
LE12,E01028408
LE12,E01028409
LE12,E01028410
LE12,E01028421
LE12,E01034003
LE13,E01025887
LE13,E01025891
LE13,E01025893
LE13,E01025894
LE13,E01025895
LE13,E01025896
LE13,E01025897
LE13,E01025898
LE13,E01025899
LE13,E01025900
LE13,E01025901
LE13,E01025902
LE13,E01025903
LE13,E01025904
LE13,E01025905
LE13,E01025906
LE13,E01025907
LE13,E01025908
LE13,E01025911
LE14,E01025761
LE14,E01025768
LE14,E01025815
LE14,E01025883
LE14,E01025884
LE14,E01025887
LE14,E01025888
LE14,E01025889
LE14,E01025890
LE14,E01025891
LE14,E01025892
LE14,E01025896
LE14,E01025898
LE14,E01025903
LE14,E01025904
LE14,E01025909
LE14,E01025910
LE14,E01025911
LE14,E01025912
LE14,E01028402
LE14,E01028421
LE15,E01013787
LE15,E01013788
LE15,E01013789
LE15,E01013790
LE15,E01013792
LE15,E01013793
LE15,E01013794
LE15,E01013795
LE15,E01013796
LE15,E01013797
LE15,E01013798
LE15,E01013799
LE15,E01013800
LE15,E01013803
LE15,E01013806
LE15,E01013807
LE15,E01013808
LE15,E01013809
LE15,E01025809
LE15,E01025815
LE15,E01025910
LE15,E01025912
LE15,E01027033
LE15,E01035102
LE15,E01035103
LE15,E01035104
LE15,E01035105
LE15,E01035106
LE16,E01013794
LE16,E01025770
LE16,E01025784
LE16,E01025788
LE16,E01025789
LE16,E01025794
LE16,E01025795
LE16,E01025796
LE16,E01025797
LE16,E01025798
LE16,E01025799
LE16,E01025800
LE16,E01025801
LE16,E01025802
LE16,E01025803
LE16,E01025804
LE16,E01025806
LE16,E01025807
LE16,E01025809
LE16,E01026979
LE16,E01026980
LE16,E01027005
LE16,E01027026
LE16,E01027129
LE16,E01035086
LE16,E01035088
LE16,E01035089
LE17,E01025664
LE17,E01025777
LE17,E01025788
LE17,E01025789
LE17,E01025790
LE17,E01025791
LE17,E01025792
LE17,E01025808
LE17,E01025810
LE17,E01025816
LE17,E01027026
LE17,E01031160
LE17,E01031182
LE17,E01035026
LE17,E01035086
LE17,E01035087
LE17,E01035090
LE17,E01035091
LE18,E01025617
LE18,E01025658
LE18,E01025985
LE18,E01025986
LE18,E01025987
LE18,E01025988
LE18,E01025989
LE18,E01025990
LE18,E01025991
LE18,E01025992
LE18,E01025993
LE18,E01025994
LE18,E01025995
LE18,E01025997
LE18,E01025998
LE18,E01025999
LE18,E01026000
LE18,E01026001
LE18,E01026003
LE18,E01026004
LE18,E01026005
LE18,E01032600
LE18,E01032601
LE19,E01025625
LE19,E01025626
LE19,E01025627
LE19,E01025637
LE19,E01025641
LE19,E01025642
LE19,E01025643
LE19,E01025644
LE19,E01025647
LE19,E01025649
LE19,E01025650
LE19,E01025651
LE19,E01025653
LE19,E01025654
LE19,E01025661
LE19,E01025669
LE19,E01025852
LE2,E01013608
LE2,E01013609
LE2,E01013610
LE2,E01013611
LE2,E01013612
LE2,E01013613
LE2,E01013614
LE2,E01013642
LE2,E01013643
LE2,E01013648
LE2,E01013649
LE2,E01013650
LE2,E01013654
LE2,E01013662
LE2,E01013670
LE2,E01013673
LE2,E01013674
LE2,E01013675
LE2,E01013676
LE2,E01013677
LE2,E01013678
LE2,E01013679
LE2,E01013687
LE2,E01013688
LE2,E01013689
LE2,E01013690
LE2,E01013691
LE2,E01013692
LE2,E01013693
LE2,E01013702
LE2,E01013703
LE2,E01013704
LE2,E01013705
LE2,E01013706
LE2,E01013707
LE2,E01013709
LE2,E01013710
LE2,E01013711
LE2,E01013712
LE2,E01013742
LE2,E01013743
LE2,E01013744
LE2,E01013745
LE2,E01013746
LE2,E01013747
LE2,E01013748
LE2,E01013751
LE2,E01013752
LE2,E01013753
LE2,E01013756
LE2,E01013757
LE2,E01013758
LE2,E01013759
LE2,E01013760
LE2,E01013761
LE2,E01013762
LE2,E01013763
LE2,E01013765
LE2,E01013766
LE2,E01025657
LE2,E01025658
LE2,E01025659
LE2,E01025660
LE2,E01025669
LE2,E01025781
LE2,E01025783
LE2,E01025812
LE2,E01025970
LE2,E01025971
LE2,E01025972
LE2,E01025973
LE2,E01025974
LE2,E01025975
LE2,E01025976
LE2,E01025977
LE2,E01025978
LE2,E01025979
LE2,E01025980
LE2,E01025981
LE2,E01025982
LE2,E01025983
LE2,E01025984
LE2,E01026004
LE2,E01032599
LE2,E01032868
LE2,E01032873
LE2,E01034013
LE2,E01034014
LE2,E01034015
LE2,E01034016
LE2,E01034019
LE2,E01034020
LE21,E01025669
LE21,E01032873
LE3,E01013609
LE3,E01013617
LE3,E01013623
LE3,E01013625
LE3,E01013631
LE3,E01013632
LE3,E01013633
LE3,E01013634
LE3,E01013635
LE3,E01013636
LE3,E01013637
LE3,E01013638
LE3,E01013639
LE3,E01013640
LE3,E01013641
LE3,E01013680
LE3,E01013681
LE3,E01013682
LE3,E01013683
LE3,E01013684
LE3,E01013685
LE3,E01013686
LE3,E01013687
LE3,E01013721
LE3,E01013722
LE3,E01013723
LE3,E01013725
LE3,E01013726
LE3,E01013727
LE3,E01013728
LE3,E01013729
LE3,E01013730
LE3,E01013731
LE3,E01013754
LE3,E01013774
LE3,E01013776
LE3,E01013777
LE3,E01013779
LE3,E01013780
LE3,E01013781
LE3,E01013782
LE3,E01013783
LE3,E01013784
LE3,E01013785
LE3,E01013786
LE3,E01025622
LE3,E01025623
LE3,E01025624
LE3,E01025626
LE3,E01025627
LE3,E01025629
LE3,E01025630
LE3,E01025631
LE3,E01025632
LE3,E01025633
LE3,E01025634
LE3,E01025635
LE3,E01025636
LE3,E01025637
LE3,E01025638
LE3,E01025639
LE3,E01025652
LE3,E01025653
LE3,E01025654
LE3,E01025655
LE3,E01025656
LE3,E01025666
LE3,E01025667
LE3,E01025668
LE3,E01025669
LE3,E01025842
LE3,E01025847
LE3,E01025852
LE3,E01032602
LE3,E01032603
LE3,E01032873
LE3,E01034011
LE3,E01034012
LE3,E01034013
LE3,E01034014
LE3,E01034015
LE3,E01034016
LE4,E01013600
LE4,E01013601
LE4,E01013602
LE4,E01013603
LE4,E01013604
LE4,E01013605
LE4,E01013606
LE4,E01013615
LE4,E01013616
LE4,E01013617
LE4,E01013618
LE4,E01013619
LE4,E01013620
LE4,E01013621
LE4,E01013622
LE4,E01013623
LE4,E01013624
LE4,E01013625
LE4,E01013626
LE4,E01013627
LE4,E01013628
LE4,E01013629
LE4,E01013630
LE4,E01013651
LE4,E01013652
LE4,E01013680
LE4,E01013681
LE4,E01013685
LE4,E01013686
LE4,E01013713
LE4,E01013714
LE4,E01013715
LE4,E01013717
LE4,E01013718
LE4,E01013719
LE4,E01013720
LE4,E01013732
LE4,E01013733
LE4,E01013734
LE4,E01013735
LE4,E01013736
LE4,E01013737
LE4,E01013738
LE4,E01013739
LE4,E01013740
LE4,E01013741
LE4,E01025669
LE4,E01025678
LE4,E01025680
LE4,E01025681
LE4,E01025682
LE4,E01025683
LE4,E01025684
LE4,E01025762
LE4,E01025763
LE4,E01025764
LE4,E01025765
LE4,E01025766
LE4,E01025767
LE4,E01034006
LE4,E01034007
LE4,E01034008
LE4,E01034009
LE4,E01034010
LE4,E01034011
LE4,E01034024
LE41,E01013625
LE41,E01025669
LE5,E01013651
LE5,E01013652
LE5,E01013653
LE5,E01013654
LE5,E01013655
LE5,E01013656
LE5,E01013657
LE5,E01013658
LE5,E01013659
LE5,E01013660
LE5,E01013661
LE5,E01013662
LE5,E01013663
LE5,E01013664
LE5,E01013665
LE5,E01013666
LE5,E01013667
LE5,E01013668
LE5,E01013669
LE5,E01013670
LE5,E01013671
LE5,E01013672
LE5,E01013694
LE5,E01013696
LE5,E01013698
LE5,E01013699
LE5,E01013700
LE5,E01013733
LE5,E01013742
LE5,E01013743
LE5,E01013744
LE5,E01013745
LE5,E01013746
LE5,E01013747
LE5,E01013749
LE5,E01013750
LE5,E01013751
LE5,E01013752
LE5,E01013755
LE5,E01013757
LE5,E01013758
LE5,E01013759
LE5,E01013761
LE5,E01013762
LE5,E01013764
LE5,E01013765
LE5,E01013766
LE5,E01013767
LE5,E01013768
LE5,E01013770
LE5,E01013771
LE5,E01013772
LE5,E01013773
LE5,E01025669
LE5,E01025730
LE5,E01025812
LE5,E01032597
LE5,E01032862
LE5,E01032863
LE5,E01032865
LE5,E01032872
LE5,E01032873
LE5,E01034017
LE5,E01034018
LE5,E01034022
LE5,E01034023
LE5,E01034024
LE5,E01034025
LE5,E01035093
LE55,E01032873
LE55,E01035101
LE6,E01019843
LE6,E01025687
LE6,E01025819
LE6,E01025845
LE6,E01025846
LE6,E01025847
LE6,E01025848
LE6,E01025868
LE6,E01025869
LE6,E01025870
LE6,E01025871
LE6,E01025877
LE6,E01025879
LE6,E01025880
LE6,E01025913
LE6,E01025914
LE6,E01025915
LE6,E01025916
LE6,E01025918
LE6,E01025919
LE6,E01025920
LE6,E01025921
LE6,E01025923
LE6,E01025929
LE6,E01025930
LE6,E01025931
LE6,E01025932
LE6,E01025933
LE6,E01025934
LE6,E01025935
LE6,E01025936
LE6,E01025937
LE6,E01025938
LE6,E01025939
LE6,E01025940
LE6,E01025941
LE6,E01025942
LE6,E01025943
LE6,E01025952
LE6,E01025955
LE6,E01025956
LE6,E01025957
LE6,E01025958
LE6,E01025959
LE6,E01025960
LE6,E01025961
LE6,E01025962
LE6,E01025963
LE6,E01025964
LE6,E01025965
LE6,E01025966
LE6,E01025967
LE6,E01025968
LE6,E01025969
LE6,E01033102
LE6,E01033103
LE6,E01035094
LE6,E01035095
LE6,E01035100
LE6,E01035101
LE65,E01019843
LE65,E01025914
LE65,E01025915
LE65,E01025916
LE65,E01025918
LE65,E01025919
LE65,E01025920
LE65,E01025921
LE65,E01025952
LE65,E01025955
LE65,E01025963
LE65,E01025964
LE65,E01035100
LE65,E01035101
LE67,E01025687
LE67,E01025744
LE67,E01025819
LE67,E01025868
LE67,E01025869
LE67,E01025870
LE67,E01025871
LE67,E01025875
LE67,E01025913
LE67,E01025923
LE67,E01025929
LE67,E01025930
LE67,E01025931
LE67,E01025932
LE67,E01025933
LE67,E01025934
LE67,E01025935
LE67,E01025936
LE67,E01025937
LE67,E01025938
LE67,E01025939
LE67,E01025940
LE67,E01025941
LE67,E01025942
LE67,E01025943
LE67,E01025955
LE67,E01025956
LE67,E01025957
LE67,E01025958
LE67,E01025959
LE67,E01025960
LE67,E01025961
LE67,E01025962
LE67,E01025963
LE67,E01025964
LE67,E01025965
LE67,E01025966
LE67,E01025967
LE67,E01025968
LE67,E01025969
LE67,E01033102
LE67,E01033103
LE67,E01035094
LE67,E01035095
LE7,E01013617
LE7,E01013623
LE7,E01013625
LE7,E01025623
LE7,E01025669
LE7,E01025670
LE7,E01025671
LE7,E01025672
LE7,E01025673
LE7,E01025685
LE7,E01025686
LE7,E01025687
LE7,E01025729
LE7,E01025730
LE7,E01025731
LE7,E01025736
LE7,E01025737
LE7,E01025738
LE7,E01025739
LE7,E01025752
LE7,E01025753
LE7,E01025754
LE7,E01025755
LE7,E01025756
LE7,E01025757
LE7,E01025758
LE7,E01025759
LE7,E01025760
LE7,E01025767
LE7,E01025768
LE7,E01025769
LE7,E01025770
LE7,E01025809
LE7,E01025812
LE7,E01025813
LE7,E01025814
LE7,E01025815
LE7,E01025888
LE7,E01025889
LE7,E01032873
LE7,E01034006
LE7,E01034017
LE7,E01035092
LE7,E01035093
LE8,E01025610
LE8,E01025611
LE8,E01025612
LE8,E01025615
LE8,E01025616
LE8,E01025617
LE8,E01025618
LE8,E01025619
LE8,E01025646
LE8,E01025647
LE8,E01025648
LE8,E01025658
LE8,E01025659
LE8,E01025663
LE8,E01025669
LE8,E01025770
LE8,E01025778
LE8,E01025779
LE8,E01025780
LE8,E01025781
LE8,E01025782
LE8,E01025783
LE8,E01025784
LE8,E01025786
LE8,E01025787
LE8,E01025788
LE8,E01025796
LE8,E01025810
LE8,E01025852
LE8,E01025985
LE8,E01025986
LE8,E01025987
LE8,E01025988
LE8,E01025989
LE8,E01025990
LE8,E01025991
LE8,E01025992
LE8,E01025993
LE8,E01025994
LE8,E01025995
LE8,E01025997
LE8,E01025998
LE8,E01025999
LE8,E01026000
LE8,E01026001
LE8,E01026003
LE8,E01026004
LE8,E01026005
LE8,E01032600
LE8,E01032601
LE8,E01035084
LE8,E01035085
LE87,E01025615
LE87,E01025992
LE87,E01032873
LE87,E01034021
LE87,E01034022
LE9,E01025613
LE9,E01025614
LE9,E01025615
LE9,E01025620
LE9,E01025621
LE9,E01025625
LE9,E01025626
LE9,E01025627
LE9,E01025634
LE9,E01025638
LE9,E01025639
LE9,E01025640
LE9,E01025641
LE9,E01025642
LE9,E01025643
LE9,E01025644
LE9,E01025645
LE9,E01025647
LE9,E01025649
LE9,E01025650
LE9,E01025651
LE9,E01025661
LE9,E01025662
LE9,E01025663
LE9,E01025664
LE9,E01025665
LE9,E01025772
LE9,E01025773
LE9,E01025774
LE9,E01025775
LE9,E01025776
LE9,E01025777
LE9,E01025821
LE9,E01025822
LE9,E01025823
LE9,E01025824
LE9,E01025825
LE9,E01025826
LE9,E01025839
LE9,E01025840
LE9,E01025841
LE9,E01025842
LE9,E01025843
LE9,E01025844
LE9,E01025852
LE9,E01025862
LE9,E01025872
LE9,E01025873
LE9,E01025874
LE9,E01025875
LE9,E01025876
LE9,E01025877
LE9,E01035095
LE94,E01025796
LE95,E01025669
LL11,W01000203
LL11,W01000207
LL11,W01000310
LL11,W01000341
LL11,W01000342
LL11,W01000344
LL11,W01000347
LL11,W01000348
LL11,W01000349
LL11,W01000350
LL11,W01000351
LL11,W01000362
LL11,W01000363
LL11,W01000364
LL11,W01000368
LL11,W01000370
LL11,W01000371
LL11,W01000372
LL11,W01000373
LL11,W01000374
LL11,W01000375
LL11,W01000376
LL11,W01000377
LL11,W01000378
LL11,W01000379
LL11,W01000380
LL11,W01000384
LL11,W01000388
LL11,W01000391
LL11,W01000393
LL11,W01000394
LL11,W01000398
LL11,W01000399
LL11,W01000400
LL11,W01000401
LL11,W01000404
LL11,W01000413
LL11,W01000414
LL11,W01000416
LL11,W01000422
LL11,W01000423
LL11,W01000425
LL11,W01001971
LL12,W01000269
LL12,W01000307
LL12,W01000308
LL12,W01000310
LL12,W01000341
LL12,W01000342
LL12,W01000343
LL12,W01000344
LL12,W01000347
LL12,W01000351
LL12,W01000368
LL12,W01000369
LL12,W01000370
LL12,W01000372
LL12,W01000375
LL12,W01000376
LL12,W01000377
LL12,W01000387
LL12,W01000388
LL12,W01000390
LL12,W01000391
LL12,W01000392
LL12,W01000393
LL12,W01000415
LL12,W01000417
LL12,W01000418
LL12,W01001970
LL13,W01000344
LL13,W01000345
LL13,W01000346
LL13,W01000349
LL13,W01000350
LL13,W01000365
LL13,W01000370
LL13,W01000372
LL13,W01000381
LL13,W01000382
LL13,W01000384
LL13,W01000393
LL13,W01000394
LL13,W01000395
LL13,W01000402
LL13,W01000403
LL13,W01000404
LL13,W01000410
LL13,W01000413
LL13,W01000414
LL13,W01000415
LL13,W01000416
LL13,W01000417
LL13,W01000419
LL13,W01000423
LL13,W01000424
LL13,W01000425
LL13,W01001929
LL13,W01001931
LL13,W01001969
LL13,W01001971
LL13,W01001972
LL14,E01028920
LL14,E01028925
LL14,W01000208
LL14,W01000349
LL14,W01000354
LL14,W01000355
LL14,W01000356
LL14,W01000359
LL14,W01000360
LL14,W01000361
LL14,W01000364
LL14,W01000366
LL14,W01000367
LL14,W01000372
LL14,W01000385
LL14,W01000386
LL14,W01000389
LL14,W01000398
LL14,W01000405
LL14,W01000406
LL14,W01000407
LL14,W01000408
LL14,W01000409
LL14,W01000410
LL14,W01000411
LL14,W01000412
LL14,W01000419
LL14,W01000420
LL14,W01001930
LL15,W01000202
LL15,W01000204
LL15,W01000206
LL15,W01000207
LL15,W01000211
LL15,W01000242
LL15,W01000243
LL15,W01000244
LL16,W01000122
LL16,W01000162
LL16,W01000194
LL16,W01000195
LL16,W01000196
LL16,W01000197
LL16,W01000198
LL16,W01000199
LL16,W01000204
LL16,W01000206
LL16,W01000211
LL16,W01000247
LL16,W01000248
LL17,W01000162
LL17,W01000191
LL17,W01000201
LL17,W01000236
LL17,W01000245
LL17,W01000246
LL17,W01000247
LL17,W01000248
LL18,W01000149
LL18,W01000150
LL18,W01000151
LL18,W01000152
LL18,W01000191
LL18,W01000200
LL18,W01000201
LL18,W01000223
LL18,W01000224
LL18,W01000225
LL18,W01000226
LL18,W01000227
LL18,W01000228
LL18,W01000229
LL18,W01000230
LL18,W01000231
LL18,W01000232
LL18,W01000233
LL18,W01000234
LL18,W01000235
LL18,W01000236
LL18,W01000237
LL18,W01000238
LL18,W01000239
LL18,W01000240
LL18,W01000241
LL18,W01000248
LL18,W01000338
LL18,W01000340
LL19,W01000201
LL19,W01000212
LL19,W01000213
LL19,W01000214
LL19,W01000215
LL19,W01000216
LL19,W01000217
LL19,W01000218
LL19,W01000219
LL19,W01000220
LL19,W01000221
LL19,W01000222
LL19,W01000236
LL19,W01000287
LL19,W01000298
LL20,W01000203
LL20,W01000208
LL20,W01000209
LL20,W01000210
LL20,W01000354
LL20,W01000361
LL20,W01000389
LL20,W01001930
LL21,W01000082
LL21,W01000190
LL21,W01000192
LL21,W01000193
LL21,W01000202
LL21,W01000205
LL21,W01000207
LL22,W01000122
LL22,W01000137
LL22,W01000140
LL22,W01000141
LL22,W01000142
LL22,W01000150
LL22,W01000153
LL22,W01000159
LL22,W01000162
LL22,W01000163
LL22,W01000164
LL22,W01000178
LL22,W01000179
LL22,W01000184
LL22,W01000191
LL22,W01000236
LL22,W01000247
LL22,W01001927
LL22,W01001928
LL23,W01000051
LL23,W01000082
LL23,W01000083
LL24,W01000121
LL24,W01000148
LL24,W01000159
LL24,W01000189
LL25,W01000121
LL25,W01000189
LL26,W01000134
LL26,W01000137
LL26,W01000148
LL26,W01000159
LL26,W01000185
LL26,W01000189
LL27,W01000121
LL27,W01000148
LL27,W01000185
LL28,W01000122
LL28,W01000124
LL28,W01000137
LL28,W01000154
LL28,W01000155
LL28,W01000156
LL28,W01000157
LL28,W01000158
LL28,W01000167
LL28,W01000180
LL28,W01000181
LL28,W01000182
LL28,W01000183
LL28,W01001926
LL29,W01000122
LL29,W01000126
LL29,W01000127
LL29,W01000128
LL29,W01000138
LL29,W01000139
LL29,W01000143
LL29,W01000144
LL29,W01000145
LL29,W01000163
LL29,W01000164
LL29,W01000167
LL29,W01000180
LL29,W01000181
LL29,W01000182
LL29,W01000183
LL30,W01000130
LL30,W01000132
LL30,W01000133
LL30,W01000135
LL30,W01000146
LL30,W01000147
LL30,W01000166
LL30,W01000168
LL30,W01000169
LL30,W01000173
LL30,W01000174
LL30,W01000175
LL30,W01000186
LL30,W01000187
LL30,W01000188
LL31,W01000135
LL31,W01000136
LL31,W01000165
LL31,W01000166
LL31,W01000173
LL31,W01000176
LL31,W01000177
LL31,W01000187
LL31,W01001926
LL32,W01000124
LL32,W01000125
LL32,W01000129
LL32,W01000130
LL32,W01000131
LL32,W01000166
LL32,W01000185
LL32,W01000187
LL33,W01000050
LL33,W01000075
LL33,W01000123
LL33,W01000170
LL34,W01000123
LL34,W01000125
LL34,W01000171
LL34,W01000172
LL34,W01000187
LL35,W01000116
LL35,W01001933
LL36,W01000085
LL36,W01000116
LL36,W01000117
LL36,W01001933
LL37,W01000068
LL37,W01000085
LL38,W01000068
LL38,W01000085
LL39,W01000068
LL39,W01000085
LL40,W01000057
LL40,W01000067
LL40,W01000068
LL40,W01000083
LL40,W01000085
LL40,W01000114
LL40,W01002004
LL41,W01000056
LL41,W01000065
LL41,W01000074
LL41,W01000113
LL41,W01000114
LL42,W01000057
LL42,W01000068
LL42,W01002003
LL42,W01002004
LL43,W01002003
LL44,W01002003
LL44,W01002004
LL45,W01002003
LL45,W01002004
LL46,W01000074
LL46,W01000106
LL46,W01002003
LL47,W01000074
LL48,W01000074
LL48,W01000100
LL48,W01000101
LL48,W01000106
LL48,W01000107
LL49,W01000066
LL49,W01000105
LL49,W01000106
LL49,W01000107
LL51,W01000066
LL51,W01000086
LL51,W01000089
LL51,W01000106
LL51,W01000107
LL52,W01000061
LL52,W01000066
LL52,W01000089
LL52,W01000106
LL53,W01000047
LL53,W01000070
LL53,W01000078
LL53,W01000080
LL53,W01000084
LL53,W01000089
LL53,W01000094
LL53,W01000095
LL53,W01000108
LL53,W01000109
LL53,W01001932
LL54,W01000054
LL54,W01000066
LL54,W01000073
LL54,W01000078
LL54,W01000086
LL54,W01000088
LL54,W01000098
LL54,W01000104
LL54,W01000111
LL54,W01000112
LL54,W01000118
LL55,W01000052
LL55,W01000053
LL55,W01000054
LL55,W01000059
LL55,W01000063
LL55,W01000081
LL55,W01000087
LL55,W01000093
LL55,W01000098
LL55,W01000099
LL55,W01000107
LL55,W01000110
LL55,W01000111
LL55,W01000118
LL55,W01000119
LL56,W01000053
LL56,W01000075
LL56,W01000099
LL56,W01000103
LL56,W01000119
LL57,W01000050
LL57,W01000062
LL57,W01000064
LL57,W01000071
LL57,W01000072
LL57,W01000075
LL57,W01000076
LL57,W01000077
LL57,W01000090
LL57,W01000091
LL57,W01000092
LL57,W01000096
LL57,W01000097
LL57,W01000099
LL57,W01000102
LL57,W01000103
LL57,W01000115
LL57,W01000119
LL58,W01000005
LL58,W01000013
LL58,W01000026
LL58,W01000035
LL58,W01000075
LL59,W01000011
LL59,W01000013
LL59,W01000025
LL59,W01000042
LL59,W01000075
LL60,W01000025
LL60,W01000027
LL60,W01000038
LL60,W01000075
LL61,W01000008
LL61,W01000015
LL61,W01000025
LL61,W01000027
LL61,W01000038
LL61,W01000075
LL62,W01000006
LL62,W01000007
LL62,W01000012
LL62,W01002008
LL63,W01000009
LL63,W01000012
LL63,W01002008
LL64,W01000012
LL64,W01002008
LL65,W01000006
LL65,W01000009
LL65,W01000016
LL65,W01000017
LL65,W01000022
LL65,W01000023
LL65,W01000024
LL65,W01000028
LL65,W01000029
LL65,W01000030
LL65,W01000031
LL65,W01000033
LL65,W01000034
LL65,W01000036
LL65,W01000037
LL65,W01000040
LL65,W01000044
LL65,W01002007
LL65,W01002008
LL66,W01000003
LL66,W01000004
LL66,W01000018
LL66,W01000021
LL66,W01000028
LL66,W01000031
LL67,W01000003
LL67,W01000018
LL67,W01000031
LL68,W01000003
LL68,W01000004
LL68,W01000021
LL68,W01000028
LL68,W01000031
LL69,W01000004
LL69,W01000021
LL70,W01000021
LL70,W01002005
LL71,W01000003
LL71,W01000006
